ID,Gender,Race,Ethnicity,Age,Income
463843,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.5,250.0
464163,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0,1000.0
464164,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0,1200.0
464307,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0,2800.0
464822,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),28.0,1200.0
464823,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),41.0,1800.0
464827,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0,1340.0
464874,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0,347.0
464948,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0,735.0
465430,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0,1000.0
465624,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0,1469.0
465810,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0,500.0
465903,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0,500.0
466391,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),30.0,800.0
466502,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0,760.0
467120,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),44.0,800.0
467133,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0,600.0
467137,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),37.666666666666664,733.3333333333334
467633,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0,200.0
467639,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),49.0,395.5
467749,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0,398.0
468158,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),61.0,1200.0
468177,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),27.0,600.0
468179,Male,Black or African American (HUD),Hispanic/Latino (HUD),40.666666666666664,750.0
468404,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),69.5,899.0
468555,Male,White (HUD),Hispanic/Latino (HUD),41.333333333333336,733.0
468562,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),62.0,374.5
468756,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),72.0,1352.0
468757,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0,500.0
469076,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),58.0,132.0
469497,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.0,1252.5
469688,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),56.0,600.0
469689,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),27.0,2000.0
469821,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),70.0,783.0
470290,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),33.0,1000.0
470402,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),31.0,490.0
471315,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),33.0,735.0
472189,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0,700.0
472573,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),30.0,350.0
472730,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0,50.0
473014,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0,800.0
473521,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),64.0,366.5
473523,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.0,750.0
473525,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),55.0,400.0
473630,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.0,1200.0
473723,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0,300.0
474120,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0,1600.0
474121,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),18.0,900.0
474416,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0,350.0
474517,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),31.0,1600.0
474593,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),18.0,800.0
474630,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.333333333333336,2000.0
474631,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),43.5,850.0
474632,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0,805.0
474854,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.0,750.0
475362,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),23.0,750.0
475701,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),43.5,642.0
476246,Female,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),68.0,483.0
476451,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0,750.0
476599,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),73.0,1135.0
476863,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.5,590.0
476865,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),49.0,815.0
477001,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.333333333333332,850.0
477002,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0,800.0
477092,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.0,1050.0
477245,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0,340.0
477611,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.666666666666664,1112.0
477723,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),66.0,770.0
478304,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),69.0,700.0
478519,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.0,1300.0
478890,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),66.0,991.0
478891,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),52.0,600.0
478893,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.0,1600.0
479279,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0,735.0
479292,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0,1544.0
479359,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.0,1600.0
479753,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.0,800.0
479754,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0,778.0
479756,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),34.0,540.8
479757,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0,750.0
479760,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),30.0,1400.0
479983,Male,Native Hawaiian or Other Pacific Islander (HUD),Non-Hispanic/Non-Latino (HUD),25.0,750.0
481015,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0,800.0
481016,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0,950.0
481110,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),41.333333333333336,1000.0
481111,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.666666666666664,485.0
481377,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),69.0,815.5
481378,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0,1000.0
481382,Male,Black or African American (HUD),Hispanic/Latino (HUD),18.0,1000.0
481515,Trans Female (MTF or Male to Female),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),34.0,750.0
481784,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0,1013.0
482007,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.5,498.5
482008,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),24.0,725.0
483566,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),70.0,1200.0
483773,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),70.0,3200.0
484080,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),73.0,1200.0
484674,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.0,815.0
484927,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0,1200.0
485129,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),34.0,1425.0
485223,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.0,300.0
485403,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0,750.0
485472,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),54.0,961.0
485955,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),25.0,750.0
486416,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0,750.0
486862,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),37.0,800.0
487060,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.0,750.0
487375,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.0,738.0
487665,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0,1600.0
487911,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0,771.0
487992,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.0,700.0
488240,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),25.5,1600.0
488736,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),54.0,750.0
488737,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),24.0,1200.0
488936,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.0,90.0
489122,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0,800.0
489666,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),76.0,1293.0
489790,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),35.0,385.0
489875,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),60.0,1208.0
490730,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0,200.0
490732,Female,White (HUD),Hispanic/Latino (HUD),40.0,730.0
492054,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.5,745.0
492213,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0,2712.0
492595,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),27.0,750.0
493023,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0,600.0
493476,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),43.0,845.0
493723,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0,750.0
493799,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),77.0,700.0
494064,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0,800.0
494120,Female,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),55.0,2900.0
494261,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.333333333333336,1000.0
494262,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0,861.0
494565,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0,500.0
495022,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0,894.0
495393,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0,750.0
495616,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),38.0,300.0
495985,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0,750.0
496402,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),66.0,800.0
497056,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),65.0,602.0
497406,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0,777.5
498153,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),28.0,700.0
498539,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),31.0,693.0
498577,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),47.0,695.0
498604,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.0,1600.0
498675,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0,400.0
499237,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.0,800.0
499239,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0,800.0
499578,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.0,80.0
499579,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),31.0,600.0
499959,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),67.0,1400.0
500604,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.0,671.0
500803,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0,1200.0
500865,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0,525.0
501202,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0,740.0
501203,Male,Native Hawaiian or Other Pacific Islander (HUD),Non-Hispanic/Non-Latino (HUD),49.0,70.0
501345,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),42.0,928.0
501347,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0,771.0
501460,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0,52.0
503164,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0,857.6666666666666
503355,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.0,800.0
503401,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),59.0,268.0
503403,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0,900.0
503404,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0,663.0
503688,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),66.0,1127.0
506343,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),31.0,1800.0
506360,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),27.0,2400.0
507760,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),64.0,747.0
508715,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0,1600.0
508716,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0,2000.0
508718,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.0,540.0
508723,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),28.0,600.0
508724,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0,700.0
508797,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.0,800.0
508798,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0,1200.0
508838,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0,1800.0
509239,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),71.0,1394.0
509654,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),52.5,1540.0
509783,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0,1600.0
509869,Female,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),53.0,2100.0
509874,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0,2000.0
510435,Trans Female (MTF or Male to Female),White (HUD),Non-Hispanic/Non-Latino (HUD),48.0,111.0
510453,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0,754.0
510454,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0,1440.0
510543,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0,2000.0
510912,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0,720.0
511675,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),67.0,1100.0
1000005,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),37.0,1200.0
1000110,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),64.0,1170.0
1000112,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0,771.0
1000135,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0,400.0
1000452,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0,750.0
1000750,Male,Black or African American (HUD),Hispanic/Latino (HUD),65.0,647.0
1000985,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),64.0,500.0
1001336,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),34.75,1200.0
1001409,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0,791.0
1001534,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0,900.0
1001777,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.0,817.0
1001911,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0,240.0
1002007,Male,White (HUD),Hispanic/Latino (HUD),37.0,3000.0
1002177,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),65.0,804.0
1002210,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),61.0,722.0
1002246,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),64.0,940.0
1002377,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0,1700.0
1002385,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),60.0,888.0
1002542,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.0,1750.0
1002547,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0,1480.0
1002914,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.0,1600.0
1003061,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),59.0,755.0
1003175,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),74.0,3175.0
1003407,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0,800.0
1003567,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.0,750.0
1003586,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0,507.0
1003614,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.0,791.0
1003627,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.0,768.0
1003651,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),53.0,854.0
1003773,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),70.0,899.0
1004266,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),59.0,1500.0
